Orthogroup	NBI_Gossypium_hirsutum_v1.1	Zea_mays.B73_RefGen_v4
OG0000017	 Gh_D05G2698	 Zm00001d042122
OG0000017	 Gh_D05G2698	 Zm00001d042125
OG0000017	 Gh_A05G2434	Zm00001d033516
OG0000017	 Gh_A05G2434	 Zm00001d033514
OG0000017	 Gh_A05G2434	 Zm00001d042123
OG0000017	 Gh_A05G2434	 Zm00001d042122
OG0000017	 Gh_A05G2434	 Zm00001d042125
OG0000017	 Gh_D04G1950	Zm00001d033516
OG0000017	 Gh_D04G1950	 Zm00001d033514
OG0000017	 Gh_D04G1950	 Zm00001d042123
OG0000017	 Gh_D04G1950	 Zm00001d042122
OG0000017	 Gh_D04G1950	 Zm00001d042125
OG0000017	 Gh_A05G3453	Zm00001d033516
OG0000017	 Gh_A05G3453	 Zm00001d033514
OG0000017	 Gh_A05G3453	 Zm00001d042123
OG0000017	 Gh_A05G3453	 Zm00001d042122
OG0000017	 Gh_A05G3453	 Zm00001d042125
OG0000017	 Gh_A13G1564	Zm00001d033516
OG0000017	 Gh_A13G1564	 Zm00001d033514
OG0000017	 Gh_A13G1564	 Zm00001d042123
OG0000017	 Gh_A13G1564	 Zm00001d042122
OG0000017	 Gh_A13G1564	 Zm00001d042125
OG0000017	 Gh_D13G1901	Zm00001d033516
OG0000017	 Gh_D13G1901	 Zm00001d033514
OG0000017	 Gh_D13G1901	 Zm00001d042123
OG0000017	 Gh_D13G1901	 Zm00001d042122
OG0000017	 Gh_D13G1901	 Zm00001d042125
OG0000017	 Gh_A02G1246	Zm00001d033516
OG0000017	 Gh_A02G1246	 Zm00001d033514
OG0000017	 Gh_A02G1246	 Zm00001d042123
OG0000017	 Gh_A02G1246	 Zm00001d042122
OG0000017	 Gh_A02G1246	 Zm00001d042125
OG0000017	 Gh_D03G0385	Zm00001d033516
OG0000017	 Gh_D03G0385	 Zm00001d033514
OG0000017	 Gh_D03G0385	 Zm00001d042123
OG0000017	 Gh_D03G0385	 Zm00001d042122
OG0000017	 Gh_D03G0385	 Zm00001d042125
OG0000017	 Gh_A02G1243	Zm00001d033516
OG0000017	 Gh_A02G1243	 Zm00001d033514
OG0000017	 Gh_A02G1243	 Zm00001d042123
OG0000017	 Gh_A02G1243	 Zm00001d042122
OG0000017	 Gh_A02G1243	 Zm00001d042125
OG0000017	 Gh_D03G0382	Zm00001d033516
OG0000017	 Gh_D03G0382	 Zm00001d033514
OG0000017	 Gh_D03G0382	 Zm00001d042123
OG0000017	 Gh_D03G0382	 Zm00001d042122
OG0000017	 Gh_D03G0382	 Zm00001d042125
OG0000017	 Gh_D03G0384	Zm00001d033516
OG0000017	 Gh_D03G0384	 Zm00001d033514
OG0000017	 Gh_D03G0384	 Zm00001d042123
OG0000017	 Gh_D03G0384	 Zm00001d042122
OG0000017	 Gh_D03G0384	 Zm00001d042125
OG0000017	 Gh_D03G0381	Zm00001d033516
OG0000017	 Gh_D03G0381	 Zm00001d033514
OG0000017	 Gh_D03G0381	 Zm00001d042123
OG0000017	 Gh_D03G0381	 Zm00001d042122
OG0000017	 Gh_D03G0381	 Zm00001d042125
OG0000017	 Gh_D03G0383	Zm00001d033516
OG0000017	 Gh_D03G0383	 Zm00001d033514
OG0000017	 Gh_D03G0383	 Zm00001d042123
OG0000017	 Gh_D03G0383	 Zm00001d042122
OG0000017	 Gh_D03G0383	 Zm00001d042125
OG0000017	 Gh_D03G0377	Zm00001d033516
OG0000017	 Gh_D03G0377	 Zm00001d033514
OG0000017	 Gh_D03G0377	 Zm00001d042123
OG0000017	 Gh_D03G0377	 Zm00001d042122
OG0000017	 Gh_D03G0377	 Zm00001d042125
OG0000017	 Gh_A02G1244	Zm00001d033516
OG0000017	 Gh_A02G1244	 Zm00001d033514
OG0000017	 Gh_A02G1244	 Zm00001d042123
OG0000017	 Gh_A02G1244	 Zm00001d042122
OG0000017	 Gh_A02G1244	 Zm00001d042125
OG0000017	 Gh_D03G0378	Zm00001d033516
OG0000017	 Gh_D03G0378	 Zm00001d033514
OG0000017	 Gh_D03G0378	 Zm00001d042123
OG0000017	 Gh_D03G0378	 Zm00001d042122
OG0000017	 Gh_D03G0378	 Zm00001d042125
OG0000017	 Gh_A02G1245	Zm00001d033516
OG0000017	 Gh_A02G1245	 Zm00001d033514
OG0000017	 Gh_A02G1245	 Zm00001d042123
OG0000017	 Gh_A02G1245	 Zm00001d042122
OG0000017	 Gh_A02G1245	 Zm00001d042125
OG0000017	 Gh_A07G0525	Zm00001d033516
OG0000017	 Gh_A07G0525	 Zm00001d033514
OG0000017	 Gh_A07G0525	 Zm00001d042123
OG0000017	 Gh_A07G0525	 Zm00001d042122
OG0000017	 Gh_A07G0525	 Zm00001d042125
OG0000017	 Gh_A07G0526	Zm00001d033516
OG0000017	 Gh_A07G0526	 Zm00001d033514
OG0000017	 Gh_A07G0526	 Zm00001d042123
OG0000017	 Gh_A07G0526	 Zm00001d042122
OG0000017	 Gh_A07G0526	 Zm00001d042125
OG0000017	 Gh_D07G0596	Zm00001d033516
OG0000017	 Gh_D07G0596	 Zm00001d033514
OG0000017	 Gh_D07G0596	 Zm00001d042123
OG0000017	 Gh_D07G0596	 Zm00001d042122
OG0000017	 Gh_D07G0596	 Zm00001d042125
OG0000017	 Gh_A07G0527	Zm00001d033516
OG0000017	 Gh_A07G0527	 Zm00001d033514
OG0000017	 Gh_A07G0527	 Zm00001d042123
OG0000017	 Gh_A07G0527	 Zm00001d042122
OG0000017	 Gh_A07G0527	 Zm00001d042125
OG0000017	 Gh_D05G3613	Zm00001d033516
OG0000017	 Gh_D05G3613	 Zm00001d033514
OG0000017	 Gh_D05G3613	 Zm00001d042123
OG0000017	 Gh_D05G3613	 Zm00001d042122
OG0000017	 Gh_D05G3613	 Zm00001d042125
OG0000017	 Gh_A04G0108	Zm00001d033516
OG0000017	 Gh_A04G0108	 Zm00001d033514
OG0000017	 Gh_A04G0108	 Zm00001d042123
OG0000017	 Gh_A04G0108	 Zm00001d042122
OG0000017	 Gh_A04G0108	 Zm00001d042125
OG0000017	 Gh_D05G3614	Zm00001d033516
OG0000017	 Gh_D05G3614	 Zm00001d033514
OG0000017	 Gh_D05G3614	 Zm00001d042123
OG0000017	 Gh_D05G3614	 Zm00001d042122
OG0000017	 Gh_D05G3614	 Zm00001d042125
OG0000017	 Gh_D05G3615	Zm00001d033516
OG0000017	 Gh_D05G3615	 Zm00001d033514
OG0000017	 Gh_D05G3615	 Zm00001d042123
OG0000017	 Gh_D05G3615	 Zm00001d042122
OG0000017	 Gh_D05G3615	 Zm00001d042125
OG0000017	 Gh_A04G0107	Zm00001d033516
OG0000017	 Gh_A04G0107	 Zm00001d033514
OG0000017	 Gh_A04G0107	 Zm00001d042123
OG0000017	 Gh_A04G0107	 Zm00001d042122
OG0000017	 Gh_A04G0107	 Zm00001d042125
OG0000017	 Gh_D12G1845	Zm00001d033516
OG0000017	 Gh_D12G1845	 Zm00001d033514
OG0000017	 Gh_D12G1845	 Zm00001d042123
OG0000017	 Gh_D12G1845	 Zm00001d042122
OG0000017	 Gh_D12G1845	 Zm00001d042125
OG0000017	 Gh_D12G1846	Zm00001d033516
OG0000017	 Gh_D12G1846	 Zm00001d033514
OG0000017	 Gh_D12G1846	 Zm00001d042123
OG0000017	 Gh_D12G1846	 Zm00001d042122
OG0000017	 Gh_D12G1846	 Zm00001d042125
OG0000017	 Gh_A12G1685	Zm00001d033516
OG0000017	 Gh_A12G1685	 Zm00001d033514
OG0000017	 Gh_A12G1685	 Zm00001d042123
OG0000017	 Gh_A12G1685	 Zm00001d042122
OG0000017	 Gh_A12G1685	 Zm00001d042125
OG0000017	 Gh_A12G1664	Zm00001d033516
OG0000017	 Gh_A12G1664	 Zm00001d033514
OG0000017	 Gh_A12G1664	 Zm00001d042123
OG0000017	 Gh_A12G1664	 Zm00001d042122
OG0000017	 Gh_A12G1664	 Zm00001d042125
OG0000017	 Gh_D12G1821	Zm00001d033516
OG0000017	 Gh_D12G1821	 Zm00001d033514
OG0000017	 Gh_D12G1821	 Zm00001d042123
OG0000017	 Gh_D12G1821	 Zm00001d042122
OG0000017	 Gh_D12G1821	 Zm00001d042125
OG0000017	 Gh_A01G1833	Zm00001d033516
OG0000017	 Gh_A01G1833	 Zm00001d033514
OG0000017	 Gh_A01G1833	 Zm00001d042123
OG0000017	 Gh_A01G1833	 Zm00001d042122
OG0000017	 Gh_A01G1833	 Zm00001d042125
OG0000017	 Gh_A01G1834	Zm00001d033516
OG0000017	 Gh_A01G1834	 Zm00001d033514
OG0000017	 Gh_A01G1834	 Zm00001d042123
OG0000017	 Gh_A01G1834	 Zm00001d042122
OG0000017	 Gh_A01G1834	 Zm00001d042125
OG0000017	 Gh_D01G2071	Zm00001d033516
OG0000017	 Gh_D01G2071	 Zm00001d033514
OG0000017	 Gh_D01G2071	 Zm00001d042123
OG0000017	 Gh_D01G2071	 Zm00001d042122
OG0000017	 Gh_D01G2071	 Zm00001d042125
OG0000017	 Gh_D01G2073	Zm00001d033516
OG0000017	 Gh_D01G2073	 Zm00001d033514
OG0000017	 Gh_D01G2073	 Zm00001d042123
OG0000017	 Gh_D01G2073	 Zm00001d042122
OG0000017	 Gh_D01G2073	 Zm00001d042125
OG0000017	 Gh_D01G2072	Zm00001d033516
OG0000017	 Gh_D01G2072	 Zm00001d033514
OG0000017	 Gh_D01G2072	 Zm00001d042123
OG0000017	 Gh_D01G2072	 Zm00001d042122
OG0000017	 Gh_D01G2072	 Zm00001d042125
OG0000017	 Gh_A01G1832	Zm00001d033516
OG0000017	 Gh_A01G1832	 Zm00001d033514
OG0000017	 Gh_A01G1832	 Zm00001d042123
OG0000017	 Gh_A01G1832	 Zm00001d042122
OG0000017	 Gh_A01G1832	 Zm00001d042125
OG0000017	 Gh_D01G2070	Zm00001d033516
OG0000017	 Gh_D01G2070	 Zm00001d033514
OG0000017	 Gh_D01G2070	 Zm00001d042123
OG0000017	 Gh_D01G2070	 Zm00001d042122
OG0000017	 Gh_D01G2070	 Zm00001d042125
OG0000018	Gh_A03G1784	Zm00001d049659
OG0000018	 Gh_D02G2216	Zm00001d049659
OG0000018	 Gh_D02G2215	Zm00001d049659
OG0000018	 Gh_A03G1783	Zm00001d049659
OG0000018	 Gh_D13G0965	Zm00001d049659
OG0000018	 Gh_A13G2186	Zm00001d049659
OG0000018	 Gh_A13G2190	Zm00001d049659
OG0000018	 Gh_D13G0969	Zm00001d049659
OG0000018	 Gh_A13G2189	Zm00001d049659
OG0000018	 Gh_D13G0968	Zm00001d049659
OG0000018	 Gh_D02G2220	Zm00001d049659
OG0000018	 Gh_A03G1787	Zm00001d049659
OG0000018	 Gh_D02G2221	Zm00001d049659
OG0000018	 Gh_A03G1788	Zm00001d049659
OG0000018	 Gh_D13G0966	Zm00001d049659
OG0000018	 Gh_A13G2187	Zm00001d049659
OG0000018	 Gh_A13G2188	Zm00001d049659
OG0000018	 Gh_D13G0967	Zm00001d049659
OG0000018	 Gh_A03G1782	Zm00001d049659
OG0000018	 Gh_D02G2214	Zm00001d049659
OG0000018	 Gh_D13G0962	Zm00001d049659
OG0000018	 Gh_A13G2181	Zm00001d049659
OG0000018	 Gh_A13G2183	Zm00001d049659
OG0000018	 Gh_A13G2179	Zm00001d049659
OG0000018	 Gh_D02G2211	Zm00001d049659
OG0000018	 Gh_A03G1770	Zm00001d049659
OG0000018	 Gh_D02G2204	Zm00001d049659
OG0000018	 Gh_A03G1777	Zm00001d049659
OG0000018	 Gh_A03G1779	Zm00001d049659
OG0000018	 Gh_A03G1776	Zm00001d049659
OG0000018	 Gh_D02G2212	Zm00001d049659
OG0000018	 Gh_D02G2203	Zm00001d049659
OG0000018	 Gh_A03G1773	Zm00001d049659
OG0000018	 Gh_D02G2207	Zm00001d049659
OG0000018	 Gh_A03G1769	Zm00001d049659
OG0000018	 Gh_D02G2201	Zm00001d049659
OG0000018	 Gh_A03G1774	Zm00001d049659
OG0000018	 Gh_D02G2200	Zm00001d049659
OG0000018	 Gh_A03G1767	Zm00001d049659
OG0000018	 Gh_A03G1778	Zm00001d049659
OG0000018	 Gh_A03G1775	Zm00001d049659
OG0000018	 Gh_D02G2209	Zm00001d049659
OG0000018	 Gh_A03G1768	Zm00001d049659
OG0000018	 Gh_D02G2202	Zm00001d049659
OG0000018	 Gh_D02G2208	Zm00001d049659
OG0000018	 Gh_D02G2210	Zm00001d049659
OG0000018	 Gh_A03G1780	Zm00001d049659
OG0000018	 Gh_A03G1771	Zm00001d049659
OG0000018	 Gh_D02G2205	Zm00001d049659
OG0000018	 Gh_A03G1781	Zm00001d049659
OG0000018	 Gh_A13G2182	Zm00001d049659
OG0000018	 Gh_D13G2502	Zm00001d049659
OG0000018	 Gh_Sca033085G01	Zm00001d049659
OG0000018	 Gh_D02G2219	Zm00001d049659
OG0000018	 Gh_D02G2217	Zm00001d049659
OG0000018	 Gh_A03G1785	Zm00001d049659
OG0000018	 Gh_A03G1786	Zm00001d049659
OG0000018	 Gh_D02G2218	Zm00001d049659
OG0000021	Gh_D05G2898	Zm00001d030759
OG0000021	 Gh_A05G2604	Zm00001d030759
OG0000021	 Gh_A10G1990	Zm00001d030759
OG0000021	 Gh_D10G2298	Zm00001d030759
OG0000021	 Gh_D11G3308	Zm00001d030759
OG0000021	 Gh_D01G2163	Zm00001d030759
OG0000021	 Gh_D01G2164	Zm00001d030759
OG0000021	 Gh_A01G1903	Zm00001d030759
OG0000021	 Gh_A04G0720	Zm00001d030759
OG0000021	 Gh_D04G1187	Zm00001d030759
OG0000021	Gh_D09G1578	Zm00001d043781
OG0000021	 Gh_A09G2414	Zm00001d043781
OG0000021	Gh_A09G1440	Zm00001d025921
OG0000021	Gh_A09G1440	 Zm00001d021896
OG0000021	Gh_A09G1440	 Zm00001d028455
OG0000021	Gh_A09G1440	 Zm00001d021897
OG0000021	Gh_A09G1440	 Zm00001d025920
OG0000021	Gh_A09G1440	 Zm00001d028454
OG0000021	Gh_A09G1440	 Zm00001d032870
OG0000021	Gh_A09G1440	 Zm00001d032868
OG0000021	Gh_A09G1440	 Zm00001d032869
OG0000021	Gh_A09G1440	 Zm00001d019333
OG0000021	Gh_A09G1440	 Zm00001d016009
OG0000021	Gh_A09G1440	 Zm00001d019413
OG0000021	Gh_A09G1440	 Zm00001d045839
OG0000021	Gh_A09G1440	 Zm00001d007843
OG0000021	Gh_A09G1440	 Zm00001d037398
OG0000021	Gh_A09G1440	 Zm00001d019411
OG0000021	Gh_A09G1440	 Zm00001d053322
OG0000021	Gh_A09G1440	 Zm00001d045838
OG0000021	Gh_A09G1440	 Zm00001d037397
OG0000021	Gh_A09G1440	 Zm00001d019334
OG0000021	Gh_A09G1440	 Zm00001d034217
OG0000021	 Gh_D09G1449	Zm00001d025921
OG0000021	 Gh_D09G1449	 Zm00001d021896
OG0000021	 Gh_D09G1449	 Zm00001d028455
OG0000021	 Gh_D09G1449	 Zm00001d021897
OG0000021	 Gh_D09G1449	 Zm00001d025920
OG0000021	 Gh_D09G1449	 Zm00001d028454
OG0000021	 Gh_D09G1449	 Zm00001d032870
OG0000021	 Gh_D09G1449	 Zm00001d032868
OG0000021	 Gh_D09G1449	 Zm00001d032869
OG0000021	 Gh_D09G1449	 Zm00001d019333
OG0000021	 Gh_D09G1449	 Zm00001d016009
OG0000021	 Gh_D09G1449	 Zm00001d019413
OG0000021	 Gh_D09G1449	 Zm00001d045839
OG0000021	 Gh_D09G1449	 Zm00001d007843
OG0000021	 Gh_D09G1449	 Zm00001d037398
OG0000021	 Gh_D09G1449	 Zm00001d019411
OG0000021	 Gh_D09G1449	 Zm00001d053322
OG0000021	 Gh_D09G1449	 Zm00001d045838
OG0000021	 Gh_D09G1449	 Zm00001d037397
OG0000021	 Gh_D09G1449	 Zm00001d019334
OG0000021	 Gh_D09G1449	 Zm00001d034217
OG0000021	 Gh_Sca005159G01	Zm00001d025921
OG0000021	 Gh_Sca005159G01	 Zm00001d021896
OG0000021	 Gh_Sca005159G01	 Zm00001d028455
OG0000021	 Gh_Sca005159G01	 Zm00001d021897
OG0000021	 Gh_Sca005159G01	 Zm00001d025920
OG0000021	 Gh_Sca005159G01	 Zm00001d028454
OG0000021	 Gh_Sca005159G01	 Zm00001d032870
OG0000021	 Gh_Sca005159G01	 Zm00001d032868
OG0000021	 Gh_Sca005159G01	 Zm00001d032869
OG0000021	 Gh_Sca005159G01	 Zm00001d019333
OG0000021	 Gh_Sca005159G01	 Zm00001d016009
OG0000021	 Gh_Sca005159G01	 Zm00001d019413
OG0000021	 Gh_Sca005159G01	 Zm00001d045839
OG0000021	 Gh_Sca005159G01	 Zm00001d007843
OG0000021	 Gh_Sca005159G01	 Zm00001d037398
OG0000021	 Gh_Sca005159G01	 Zm00001d019411
OG0000021	 Gh_Sca005159G01	 Zm00001d053322
OG0000021	 Gh_Sca005159G01	 Zm00001d045838
OG0000021	 Gh_Sca005159G01	 Zm00001d037397
OG0000021	 Gh_Sca005159G01	 Zm00001d019334
OG0000021	 Gh_Sca005159G01	 Zm00001d034217
OG0000021	 Gh_A04G0792	Zm00001d025921
OG0000021	 Gh_A04G0792	 Zm00001d021896
OG0000021	 Gh_A04G0792	 Zm00001d028455
OG0000021	 Gh_A04G0792	 Zm00001d021897
OG0000021	 Gh_A04G0792	 Zm00001d025920
OG0000021	 Gh_A04G0792	 Zm00001d028454
OG0000021	 Gh_A04G0792	 Zm00001d032870
OG0000021	 Gh_A04G0792	 Zm00001d032868
OG0000021	 Gh_A04G0792	 Zm00001d032869
OG0000021	 Gh_A04G0792	 Zm00001d019333
OG0000021	 Gh_A04G0792	 Zm00001d016009
OG0000021	 Gh_A04G0792	 Zm00001d019413
OG0000021	 Gh_A04G0792	 Zm00001d045839
OG0000021	 Gh_A04G0792	 Zm00001d007843
OG0000021	 Gh_A04G0792	 Zm00001d037398
OG0000021	 Gh_A04G0792	 Zm00001d019411
OG0000021	 Gh_A04G0792	 Zm00001d053322
OG0000021	 Gh_A04G0792	 Zm00001d045838
OG0000021	 Gh_A04G0792	 Zm00001d037397
OG0000021	 Gh_A04G0792	 Zm00001d019334
OG0000021	 Gh_A04G0792	 Zm00001d034217
OG0000021	 Gh_D04G1285	Zm00001d025921
OG0000021	 Gh_D04G1285	 Zm00001d021896
OG0000021	 Gh_D04G1285	 Zm00001d028455
OG0000021	 Gh_D04G1285	 Zm00001d021897
OG0000021	 Gh_D04G1285	 Zm00001d025920
OG0000021	 Gh_D04G1285	 Zm00001d028454
OG0000021	 Gh_D04G1285	 Zm00001d032870
OG0000021	 Gh_D04G1285	 Zm00001d032868
OG0000021	 Gh_D04G1285	 Zm00001d032869
OG0000021	 Gh_D04G1285	 Zm00001d019333
OG0000021	 Gh_D04G1285	 Zm00001d016009
OG0000021	 Gh_D04G1285	 Zm00001d019413
OG0000021	 Gh_D04G1285	 Zm00001d045839
OG0000021	 Gh_D04G1285	 Zm00001d007843
OG0000021	 Gh_D04G1285	 Zm00001d037398
OG0000021	 Gh_D04G1285	 Zm00001d019411
OG0000021	 Gh_D04G1285	 Zm00001d053322
OG0000021	 Gh_D04G1285	 Zm00001d045838
OG0000021	 Gh_D04G1285	 Zm00001d037397
OG0000021	 Gh_D04G1285	 Zm00001d019334
OG0000021	 Gh_D04G1285	 Zm00001d034217
OG0000021	 Gh_D07G0434	Zm00001d025921
OG0000021	 Gh_D07G0434	 Zm00001d021896
OG0000021	 Gh_D07G0434	 Zm00001d028455
OG0000021	 Gh_D07G0434	 Zm00001d021897
OG0000021	 Gh_D07G0434	 Zm00001d025920
OG0000021	 Gh_D07G0434	 Zm00001d028454
OG0000021	 Gh_D07G0434	 Zm00001d032870
OG0000021	 Gh_D07G0434	 Zm00001d032868
OG0000021	 Gh_D07G0434	 Zm00001d032869
OG0000021	 Gh_D07G0434	 Zm00001d019333
OG0000021	 Gh_D07G0434	 Zm00001d016009
OG0000021	 Gh_D07G0434	 Zm00001d019413
OG0000021	 Gh_D07G0434	 Zm00001d045839
OG0000021	 Gh_D07G0434	 Zm00001d007843
OG0000021	 Gh_D07G0434	 Zm00001d037398
OG0000021	 Gh_D07G0434	 Zm00001d019411
OG0000021	 Gh_D07G0434	 Zm00001d053322
OG0000021	 Gh_D07G0434	 Zm00001d045838
OG0000021	 Gh_D07G0434	 Zm00001d037397
OG0000021	 Gh_D07G0434	 Zm00001d019334
OG0000021	 Gh_D07G0434	 Zm00001d034217
OG0000021	 Gh_A07G0372	Zm00001d025921
OG0000021	 Gh_A07G0372	 Zm00001d021896
OG0000021	 Gh_A07G0372	 Zm00001d028455
OG0000021	 Gh_A07G0372	 Zm00001d021897
OG0000021	 Gh_A07G0372	 Zm00001d025920
OG0000021	 Gh_A07G0372	 Zm00001d028454
OG0000021	 Gh_A07G0372	 Zm00001d032870
OG0000021	 Gh_A07G0372	 Zm00001d032868
OG0000021	 Gh_A07G0372	 Zm00001d032869
OG0000021	 Gh_A07G0372	 Zm00001d019333
OG0000021	 Gh_A07G0372	 Zm00001d016009
OG0000021	 Gh_A07G0372	 Zm00001d019413
OG0000021	 Gh_A07G0372	 Zm00001d045839
OG0000021	 Gh_A07G0372	 Zm00001d007843
OG0000021	 Gh_A07G0372	 Zm00001d037398
OG0000021	 Gh_A07G0372	 Zm00001d019411
OG0000021	 Gh_A07G0372	 Zm00001d053322
OG0000021	 Gh_A07G0372	 Zm00001d045838
OG0000021	 Gh_A07G0372	 Zm00001d037397
OG0000021	 Gh_A07G0372	 Zm00001d019334
OG0000021	 Gh_A07G0372	 Zm00001d034217
OG0000021	 Gh_A04G0718	Zm00001d025921
OG0000021	 Gh_A04G0718	 Zm00001d021896
OG0000021	 Gh_A04G0718	 Zm00001d028455
OG0000021	 Gh_A04G0718	 Zm00001d021897
OG0000021	 Gh_A04G0718	 Zm00001d025920
OG0000021	 Gh_A04G0718	 Zm00001d028454
OG0000021	 Gh_A04G0718	 Zm00001d032870
OG0000021	 Gh_A04G0718	 Zm00001d032868
OG0000021	 Gh_A04G0718	 Zm00001d032869
OG0000021	 Gh_A04G0718	 Zm00001d019333
OG0000021	 Gh_A04G0718	 Zm00001d016009
OG0000021	 Gh_A04G0718	 Zm00001d019413
OG0000021	 Gh_A04G0718	 Zm00001d045839
OG0000021	 Gh_A04G0718	 Zm00001d007843
OG0000021	 Gh_A04G0718	 Zm00001d037398
OG0000021	 Gh_A04G0718	 Zm00001d019411
OG0000021	 Gh_A04G0718	 Zm00001d053322
OG0000021	 Gh_A04G0718	 Zm00001d045838
OG0000021	 Gh_A04G0718	 Zm00001d037397
OG0000021	 Gh_A04G0718	 Zm00001d019334
OG0000021	 Gh_A04G0718	 Zm00001d034217
OG0000021	 Gh_D04G1185	Zm00001d025921
OG0000021	 Gh_D04G1185	 Zm00001d021896
OG0000021	 Gh_D04G1185	 Zm00001d028455
OG0000021	 Gh_D04G1185	 Zm00001d021897
OG0000021	 Gh_D04G1185	 Zm00001d025920
OG0000021	 Gh_D04G1185	 Zm00001d028454
OG0000021	 Gh_D04G1185	 Zm00001d032870
OG0000021	 Gh_D04G1185	 Zm00001d032868
OG0000021	 Gh_D04G1185	 Zm00001d032869
OG0000021	 Gh_D04G1185	 Zm00001d019333
OG0000021	 Gh_D04G1185	 Zm00001d016009
OG0000021	 Gh_D04G1185	 Zm00001d019413
OG0000021	 Gh_D04G1185	 Zm00001d045839
OG0000021	 Gh_D04G1185	 Zm00001d007843
OG0000021	 Gh_D04G1185	 Zm00001d037398
OG0000021	 Gh_D04G1185	 Zm00001d019411
OG0000021	 Gh_D04G1185	 Zm00001d053322
OG0000021	 Gh_D04G1185	 Zm00001d045838
OG0000021	 Gh_D04G1185	 Zm00001d037397
OG0000021	 Gh_D04G1185	 Zm00001d019334
OG0000021	 Gh_D04G1185	 Zm00001d034217
OG0000021	 Gh_D02G0279	Zm00001d025921
OG0000021	 Gh_D02G0279	 Zm00001d021896
OG0000021	 Gh_D02G0279	 Zm00001d028455
OG0000021	 Gh_D02G0279	 Zm00001d021897
OG0000021	 Gh_D02G0279	 Zm00001d025920
OG0000021	 Gh_D02G0279	 Zm00001d028454
OG0000021	 Gh_D02G0279	 Zm00001d032870
OG0000021	 Gh_D02G0279	 Zm00001d032868
OG0000021	 Gh_D02G0279	 Zm00001d032869
OG0000021	 Gh_D02G0279	 Zm00001d019333
OG0000021	 Gh_D02G0279	 Zm00001d016009
OG0000021	 Gh_D02G0279	 Zm00001d019413
OG0000021	 Gh_D02G0279	 Zm00001d045839
OG0000021	 Gh_D02G0279	 Zm00001d007843
OG0000021	 Gh_D02G0279	 Zm00001d037398
OG0000021	 Gh_D02G0279	 Zm00001d019411
OG0000021	 Gh_D02G0279	 Zm00001d053322
OG0000021	 Gh_D02G0279	 Zm00001d045838
OG0000021	 Gh_D02G0279	 Zm00001d037397
OG0000021	 Gh_D02G0279	 Zm00001d019334
OG0000021	 Gh_D02G0279	 Zm00001d034217
OG0000021	 Gh_D11G3043	Zm00001d025921
OG0000021	 Gh_D11G3043	 Zm00001d021896
OG0000021	 Gh_D11G3043	 Zm00001d028455
OG0000021	 Gh_D11G3043	 Zm00001d021897
OG0000021	 Gh_D11G3043	 Zm00001d025920
OG0000021	 Gh_D11G3043	 Zm00001d028454
OG0000021	 Gh_D11G3043	 Zm00001d032870
OG0000021	 Gh_D11G3043	 Zm00001d032868
OG0000021	 Gh_D11G3043	 Zm00001d032869
OG0000021	 Gh_D11G3043	 Zm00001d019333
OG0000021	 Gh_D11G3043	 Zm00001d016009
OG0000021	 Gh_D11G3043	 Zm00001d019413
OG0000021	 Gh_D11G3043	 Zm00001d045839
OG0000021	 Gh_D11G3043	 Zm00001d007843
OG0000021	 Gh_D11G3043	 Zm00001d037398
OG0000021	 Gh_D11G3043	 Zm00001d019411
OG0000021	 Gh_D11G3043	 Zm00001d053322
OG0000021	 Gh_D11G3043	 Zm00001d045838
OG0000021	 Gh_D11G3043	 Zm00001d037397
OG0000021	 Gh_D11G3043	 Zm00001d019334
OG0000021	 Gh_D11G3043	 Zm00001d034217
OG0000021	 Gh_D11G3041	Zm00001d025921
OG0000021	 Gh_D11G3041	 Zm00001d021896
OG0000021	 Gh_D11G3041	 Zm00001d028455
OG0000021	 Gh_D11G3041	 Zm00001d021897
OG0000021	 Gh_D11G3041	 Zm00001d025920
OG0000021	 Gh_D11G3041	 Zm00001d028454
OG0000021	 Gh_D11G3041	 Zm00001d032870
OG0000021	 Gh_D11G3041	 Zm00001d032868
OG0000021	 Gh_D11G3041	 Zm00001d032869
OG0000021	 Gh_D11G3041	 Zm00001d019333
OG0000021	 Gh_D11G3041	 Zm00001d016009
OG0000021	 Gh_D11G3041	 Zm00001d019413
OG0000021	 Gh_D11G3041	 Zm00001d045839
OG0000021	 Gh_D11G3041	 Zm00001d007843
OG0000021	 Gh_D11G3041	 Zm00001d037398
OG0000021	 Gh_D11G3041	 Zm00001d019411
OG0000021	 Gh_D11G3041	 Zm00001d053322
OG0000021	 Gh_D11G3041	 Zm00001d045838
OG0000021	 Gh_D11G3041	 Zm00001d037397
OG0000021	 Gh_D11G3041	 Zm00001d019334
OG0000021	 Gh_D11G3041	 Zm00001d034217
OG0000021	 Gh_A11G2654	Zm00001d025921
OG0000021	 Gh_A11G2654	 Zm00001d021896
OG0000021	 Gh_A11G2654	 Zm00001d028455
OG0000021	 Gh_A11G2654	 Zm00001d021897
OG0000021	 Gh_A11G2654	 Zm00001d025920
OG0000021	 Gh_A11G2654	 Zm00001d028454
OG0000021	 Gh_A11G2654	 Zm00001d032870
OG0000021	 Gh_A11G2654	 Zm00001d032868
OG0000021	 Gh_A11G2654	 Zm00001d032869
OG0000021	 Gh_A11G2654	 Zm00001d019333
OG0000021	 Gh_A11G2654	 Zm00001d016009
